Date,Fixa11,Bitcoin,Ibovespa,SOJA,FERRO,BRENT,IBOVMM15,IBOVMM30,IBOVMM60,IBOVMM90,IBOVMM180,SELIC,IPCA,DOLAR/REAL
2021-02-17,13.199999809265137,52149.0078125,120391.0,0.11902340644707163,0.4624752243187332,0.1267837163104888,0.5383673042454625,0.5786636713603711,0.46302591123255243,0.22411970406977336,0.1753751669224323,0.0,0.6695652173913043,0.6055590551415627
2021-02-18,13.199999809265137,51679.796875,119140.0,0.10681598703546213,0.4687057885790166,0.12115808506397478,0.5431114719861854,0.5792070841608237,0.4704993440901383,0.23531145185268568,0.1819258023949671,0.0,0.6695652173913043,0.637101866247312
2021-02-19,13.18000030517578,55888.1328125,118748.0,0.12309267560656306,0.5502690625616303,0.10716247049995571,0.5481924827279318,0.5787635771501455,0.4772724733652385,0.24700978692588493,0.1879182788234965,0.0,0.6695652173913043,0.6495938991047017
2021-02-22,13.119999885559082,54207.3203125,112668.0,0.13428277772829925,0.5763240070591887,0.13913280337937778,0.536410069123729,0.5720568174497126,0.48090923042457423,0.2548517203392198,0.192921866293964,0.0,0.6695652173913043,0.6143817348415804
2021-02-23,13.149999618530272,48824.42578125,115227.0,0.16378439703431538,0.595298804182598,0.14091662437419716,0.5350272399616349,0.5657739570815924,0.4860306781184829,0.26412827490235985,0.1983349779148783,0.0,0.6695652173913043,0.6789505858455893
2021-02-24,13.109999656677246,49705.33203125,115668.0,0.18819942989096644,0.6063438168007546,0.16383097751715578,0.5320187001051304,0.5569887834742748,0.4909045793739135,0.27365552158861217,0.20359712006275354,0.0,0.6695652173913043,0.6603685287442592
2021-02-25,13.039999961853027,47093.8515625,112256.0,0.16785347216037408,0.5601812796888866,0.1616355377340952,0.5214205555782093,0.5471373256433884,0.4923569302124851,0.2804365070167782,0.2077234892936189,0.0,0.6695652173913043,0.6317646252911358
2021-02-26,13.020000457763672,46339.76171875,110035.0,0.16174976245456948,0.5035401006956934,0.15134464929074282,0.5042415625260395,0.5341000869273742,0.4922993065759746,0.28637365329846975,0.2110372303171606,0.0,0.6695652173913043,0.7294075424268959
2021-03-01,12.960000038146973,49631.2421875,110335.0,0.14750770846321445,0.5179836078210261,0.11786497773154918,0.48841703290956145,0.5231711404852804,0.49236281017539296,0.29197023669593425,0.21424844439187327,0.0,0.7,0.7837289354706124
2021-03-02,12.93000030517578,48378.98828125,111540.0,0.16988810674012034,0.5216652606879992,0.10428103429793673,0.4735516194170491,0.512021841086303,0.49293022659613156,0.2977437235915956,0.2175368941377153,0.0,0.7,0.8173796887006558
2021-03-03,12.890000343322754,50538.2421875,111184.0,0.15768068732851082,0.5222316854420681,0.12307904253198744,0.45878016739324257,0.5033216340852408,0.4942802660800813,0.30348126218280885,0.22017088343600325,0.0,0.7,0.8442378944107889
2021-03-04,13.039999961853027,48561.16796875,112690.0,0.16785347216037408,0.46559050644887495,0.15971458026608254,0.44683287800432986,0.49533664049508425,0.49507700105427743,0.3102835327912391,0.223272566823447,0.0,0.7,0.7992659804499723
2021-03-05,13.109999656677246,48927.3046875,115202.0,0.20040704333600906,0.4890965935703606,0.19566412158121924,0.4411100927027402,0.4902283734310348,0.4970691324879126,0.3181089110643678,0.22726391954105318,0.0,0.7,0.8389289479797709
2021-03-08,13.010000228881836,52246.5234375,110612.0,0.206510753041814,0.4774851561981352,0.1802963571527873,0.42582273902999873,0.48173544760127995,0.49571262504476166,0.32287300741149916,0.2307301864239534,0.0,0.7,0.855480872900993
2021-03-09,12.970000267028809,54824.1171875,111331.0,0.2146490973273641,0.4647408693177715,0.17041708749767612,0.4120210402775588,0.47509498052770816,0.49433024576481016,0.32797151759078236,0.2344178492608729,0.0,0.7,1.0
2021-03-10,12.949999809265137,56008.55078125,112776.0,0.17090542402999293,0.4822996585732459,0.17563120464027962,0.398520727368139,0.47099043985624767,0.4938310369138193,0.3331073950865278,0.2381619311018908,0.0,0.7,0.9429262197918714
